"time","item","user"
1386266747,12585,809
1386259499,12578,809
1386259479,12577,809
1386259413,12576,809
1386259387,12575,809
1386259363,12574,809
1386259280,12573,809
1386259251,12572,809
1386259202,12571,809
1386063929,12589,1701
1386063662,12588,1701
1386061773,12589,1700
1386061615,12588,1700
1386061490,12588,1700
1386061490,12588,1700
1386061348,12589,1700
1386061185,12588,1700
1382086975,12571,1001
1373822067,12583,138
1373822044,12574,138
1373822022,12571,138
1372756979,12574,1216
1368425647,12588,1216
1368425607,12597,1216
1367914452,12596,1216
1367914452,12596,1216
1367914400,12597,1216
1367481715,12577,1216
1367481501,12592,1216
1367477804,12589,1216
1367475964,12589,27
1367325503,12573,607
1367325503,12573,607
1367325479,12572,607
1367325148,12571,607
1367293602,12588,27
1367228815,12595,1216
1367228517,12592,1216
1367227915,12588,1216
1367219500,12573,27
1367219085,12588,27
1366704102,12598,27
1366097367,12598,1091
1366097330,12597,1091
1366097323,12596,1091
1366097313,12595,1091
1366097304,12589,1091
1366097286,12588,1091
1366097251,12586,1091
1366097244,12585,1091
1366097235,12582,1091
1366097227,12581,1091
1366097219,12578,1091
1366097201,12577,1091
1366097152,12576,1091
1366097135,12575,1091
1366097084,12574,1091
1366097029,12573,1091
1366097022,12572,1091
1366097006,12571,1091
1366029303,12589,27
1366029276,12588,27
1364881288,12588,27
1364881287,12588,27
1364881252,12588,27
1363600497,12598,1126
1363597716,12597,1126
1363597713,12596,1126
1363597692,12596,1126
1363597672,12595,1126
1363597654,12593,1126
1363597639,12592,1126
1363597616,12586,1126
1363597601,12585,1126
1363597582,12582,1126
1363597557,12581,1126
1363595186,12573,1126
1363594067,12595,1126
1363594047,12592,1126
1363594033,12593,1126
1363593985,12592,1126
1363593949,12588,1126
1363593898,12588,1126
1363593862,12585,1126
1363593828,12581,1126
1363593806,12577,1126
1363257029,12578,1126
1363256989,12577,1126
1363254696,12575,1126
1363254326,12575,1126
1363254007,12576,1126
1363253968,12575,1126
1363253937,12574,1126
1362998790,12573,1126
1362998690,12572,1126
1362996593,12589,1126
1362994228,12598,1126
1362994219,12597,1126
1362994209,12596,1126
1362994200,12595,1126
1362994188,12593,1126
1362994169,12592,1126
1362994155,12589,1126
1362994145,12588,1126
1362994132,12586,1126
1362994123,12585,1126
1362994110,12582,1126
1362994097,12581,1126
1362994080,12579,1126
1362994070,12578,1126
1362994059,12577,1126
1362994043,12576,1126
1362994030,12575,1126
1362994020,12574,1126
1362994010,12573,1126
1362993995,12572,1126
1362993898,12571,1126
1362991016,12588,1126
1362988919,12571,27
1362059412,12590,27
1361783854,12598,1091
1361438483,12598,1091
1361435607,12590,1091
1361435598,12590,1091
1361435568,12593,1091
1361435539,12592,1091
1361435523,12592,1091
1361431142,12589,1091
1361431041,12588,1091
1361176624,12598,1091
1361171241,12588,1091
1361171165,12588,1091
1360653102,12597,1091
1360652977,12596,1091
1360652856,12595,1091
1360652828,12595,1091
1360567416,12571,1091
1360567357,12592,1091
1360047848,12576,1091
1360047843,12574,1091
1360047813,12574,1091
1360047639,12573,1091
1359979733,12575,1091
1359970670,12588,1091
1359970284,12576,1091
1359970215,12572,1091
1359970203,12571,1091
1359965358,12577,1091
1359965019,12571,1091
1359563450,12571,1091
1357991417,12571,27
1357988803,12598,27
1357988703,12597,27
1357988546,12596,27
1357988431,12595,27
1357988013,12593,27
1357987923,12592,27
1357987610,12590,27
1357987447,12590,27
1357987270,12589,27
1357987207,12588,27
1357987202,12578,27
1357987199,12582,27
1357987193,12586,27
1357987047,12587,27
1357986870,12585,27
1357986752,12583,27
1357986659,12582,27
1357986526,12581,27
1357986435,12579,27
1357986355,12578,27
1357986269,12577,27
1357985988,12576,27
1357985904,12575,27
1357985833,12574,27
1357985762,12573,27
1357985688,12572,27
1357985610,12571,27
